"safegraph_place","visitor_home_cbg","total_visitors"
"sg:57c655da8d784c30b5bf3b22c145c2ee",510719303006,4
"sg:61f238504c294b48ad26ecfdf5120bff",510719303006,4
"sg:63a99c875734469591cd4b47f81c19bd",510719303006,11
"sg:724e75fddf494a9d9f1202ef2eb8530d",510719303006,8
"sg:7bf0dbdffe5e40f684d0acc70612bea7",510719303006,64
"sg:864337c76ae84032b40d529b4d17a5c1",510719303006,4
"sg:b18e66717de64e9e98c5c6004db26044",510719303006,12
"sg:b982b6d98ebd4bd1bfc886dd2c123d2a",510719303006,8
"sg:c6729dd08f3c47c29f8de9e0ed490813",510719303006,4
"sg:c7a76fa349e0402ca744ee32a78dbbd4",510719303006,4
"sg:d1fa9817aac04ea6a5604633e1bbb932",510719303006,4
"sg:d6d6cf51ce094c0abcce614c7d5a70bb",510719303006,10
"sg:dde39608857a4e2f8ea9789d36634990",510719303006,8
"sg:e9e8a9570f1a49aeb680770a12d6cd46",510719303006,14
"sg:f90c497be5064d4a967e01da7eb3a8cd",510719303006,4
"sg:f946d03be95144ffb067e9ed1a9dcb6f",510719303006,4
"sg:fe39b90b91c44b25bce304b00ae3c6b3",510719303006,36
"sg:007b0b2c7f994ccbb047b038c2168694",510719304001,12
"sg:07f1a6772de94c658447071316f5615d",510719304001,12
"sg:12fbd88eba564b50ba670adb6f41c865",510719304001,54
"sg:172b76bef22f4229ab2a20d9b66c199d",510719304001,4
"sg:1cd43b4c599e4eb4895cbfb5f179b083",510719304001,4
"sg:41f267ecafc441cb8c5203c6973d0525",510719304001,13
"sg:427a8540011e4ad7846df1f03f069f1b",510719304001,28
"sg:546914554ded41cf8cd1cdc11cea30ac",510719304001,4
"sg:549d0fc7b6cb4a398df75bac88ee5343",510719304001,5
"sg:628a9eea5f0b4c9baeba66a94d435c61",510719304001,12
"sg:63a99c875734469591cd4b47f81c19bd",510719304001,4
"sg:64560e53560d45d4a32052e79651d04f",510719304001,5
"sg:724e75fddf494a9d9f1202ef2eb8530d",510719304001,8
"sg:864337c76ae84032b40d529b4d17a5c1",510719304001,4
"sg:87bd071c14994d23a4995f8ec46bab71",510719304001,12
"sg:89fcb5f0ea35445eaabbe303c0916b92",510719304001,4
"sg:b982b6d98ebd4bd1bfc886dd2c123d2a",510719304001,4
"sg:c7a76fa349e0402ca744ee32a78dbbd4",510719304001,4
"sg:d1fa9817aac04ea6a5604633e1bbb932",510719304001,20
"sg:d6476ea4440d458fadeb6275ca8c9567",510719304001,8
"sg:dc6935951f8041f5a38bf4f192d2ad2d",510719304001,4
"sg:e9e8a9570f1a49aeb680770a12d6cd46",510719304001,29
"sg:f7da6a82d67244afaf432685617b5cf7",510719304001,4
"sg:f946d03be95144ffb067e9ed1a9dcb6f",510719304001,8
"sg:fe39b90b91c44b25bce304b00ae3c6b3",510719304001,24
"sg:12fbd88eba564b50ba670adb6f41c865",510719304002,43
"sg:2d68828060224ad0839d963aa021b2d9",510719304002,4
"sg:41f267ecafc441cb8c5203c6973d0525",510719304002,16
"sg:427a8540011e4ad7846df1f03f069f1b",510719304002,36
"sg:549d0fc7b6cb4a398df75bac88ee5343",510719304002,4
"sg:611ee406fd8d4561a2802bdc6f236b8b",510719304002,8
"sg:63a99c875734469591cd4b47f81c19bd",510719304002,4
"sg:6eaf7719550e48f9b0a6b58aaa8dc515",510719304002,4
"sg:6f8d2cef6fce4472911012a41bf03975",510719304002,8
"sg:9215f3e63a184e99b976d5fe2c2ab0a6",510719304002,4
"sg:954d77e55f09424cb8a7eadfcf37f8ef",510719304002,12
"sg:9fe9a6722fc948e09bf5a3c1499ca958",510719304002,16
"sg:a47aa1225932474faeb10f7e69bbea2e",510719304002,14
"sg:adbc2f3909b647d3904402c88e7822ca",510719304002,8
"sg:b982b6d98ebd4bd1bfc886dd2c123d2a",510719304002,4
"sg:bca668d773384b9096f2c71525252472",510719304002,8
"sg:c22c52a86dfc44b3ad981fb216704095",510719304002,4
"sg:c7a76fa349e0402ca744ee32a78dbbd4",510719304002,12
"sg:d1fa9817aac04ea6a5604633e1bbb932",510719304002,19
"sg:d6886ba476ef4d728f1758f54ada3dd6",510719304002,8
"sg:d6d6cf51ce094c0abcce614c7d5a70bb",510719304002,5
"sg:dc6935951f8041f5a38bf4f192d2ad2d",510719304002,4
"sg:dde39608857a4e2f8ea9789d36634990",510719304002,4
"sg:e9e8a9570f1a49aeb680770a12d6cd46",510719304002,20
"sg:f57c5bd356fe49b2aaa9b85ebfb72f06",510719304002,4
"sg:f7da6a82d67244afaf432685617b5cf7",510719304002,5
"sg:f946d03be95144ffb067e9ed1a9dcb6f",510719304002,8
"sg:007b0b2c7f994ccbb047b038c2168694",510719304003,4
"sg:0d99ee1e157d4657a539f5b85d72a9aa",510719304003,29
"sg:12a9e9bcc1914b909f77f67c21710bef",510719304003,4
"sg:12fbd88eba564b50ba670adb6f41c865",510719304003,34
"sg:158f5911b9564a24ae8a04be65b397d3",510719304003,8
"sg:225d7fb527ed4ee6aa2be7577b6ff608",510719304003,4
"sg:2ad8eaf19aea4aae8facfaeda846d156",510719304003,4
"sg:41f267ecafc441cb8c5203c6973d0525",510719304003,20
"sg:427a8540011e4ad7846df1f03f069f1b",510719304003,26
"sg:546914554ded41cf8cd1cdc11cea30ac",510719304003,4
"sg:549d0fc7b6cb4a398df75bac88ee5343",510719304003,8
"sg:5c981354e4764b4cb3918b756c205457",510719304003,4
"sg:628a9eea5f0b4c9baeba66a94d435c61",510719304003,4
"sg:639210e2897b45a5b7264ce792891349",510719304003,4
"sg:63a99c875734469591cd4b47f81c19bd",510719304003,4
"sg:65d2c0b437704107b0f2f9d1afb05a7c",510719304003,4
"sg:89fcb5f0ea35445eaabbe303c0916b92",510719304003,4
"sg:9215f3e63a184e99b976d5fe2c2ab0a6",510719304003,8
"sg:92b23dd91c6c40b7acbad4f85c1f3794",510719304003,4
"sg:acb4136198cd4cb6a58ee28b073689da",510719304003,4
"sg:adbc2f3909b647d3904402c88e7822ca",510719304003,4
"sg:b982b6d98ebd4bd1bfc886dd2c123d2a",510719304003,8
"sg:c22c52a86dfc44b3ad981fb216704095",510719304003,8
"sg:c7a76fa349e0402ca744ee32a78dbbd4",510719304003,4
"sg:d6d6cf51ce094c0abcce614c7d5a70bb",510719304003,4
"sg:dc6935951f8041f5a38bf4f192d2ad2d",510719304003,4
"sg:e9e8a9570f1a49aeb680770a12d6cd46",510719304003,16
"sg:f4b5f4872a88413d877e8c09ae57a897",510719304003,4
"sg:fe39b90b91c44b25bce304b00ae3c6b3",510719304003,12
"sg:12fbd88eba564b50ba670adb6f41c865",510719304004,4
"sg:2315743e9e3d4cf8ade0fea17e396301",510719304004,4
"sg:41f267ecafc441cb8c5203c6973d0525",510719304004,4
"sg:427a8540011e4ad7846df1f03f069f1b",510719304004,4
"sg:628a9eea5f0b4c9baeba66a94d435c61",510719304004,4
"sg:6905480084e149ea9f32f9a7abd886d1",510719304004,4
"sg:b982b6d98ebd4bd1bfc886dd2c123d2a",510719304004,4
"sg:c7a76fa349e0402ca744ee32a78dbbd4",510719304004,4
"sg:fe39b90b91c44b25bce304b00ae3c6b3",510719304004,8
"sg:ffa9dd7a2bd047d385503dfa17a15489",510719304004,4
"sg:f946d03be95144ffb067e9ed1a9dcb6f",510754002001,4
"sg:238ceceff5bf422eaa387510a6427711",510770601011,4
"sg:427a8540011e4ad7846df1f03f069f1b",510770601012,4
"sg:427a8540011e4ad7846df1f03f069f1b",510770601021,8
"sg:427a8540011e4ad7846df1f03f069f1b",510770601022,10
"sg:64930390d79c45d28c48ab6c022ce5a5",510770601022,4
"sg:d6d6cf51ce094c0abcce614c7d5a70bb",510770601022,4
"sg:12fbd88eba564b50ba670adb6f41c865",510770601023,4
"sg:e82b3dea34a94a759431b420c6b82b9d",510770601024,4
"sg:bd430da2f6bb4301aee8120a9266ade0",510770602011,4
"sg:427a8540011e4ad7846df1f03f069f1b",510770602012,4
"sg:427a8540011e4ad7846df1f03f069f1b",510770602013,8
"sg:12fbd88eba564b50ba670adb6f41c865",510770602022,4
"sg:72254862c3654574a43bfa6372a4ca3d",510770602022,4
"sg:864337c76ae84032b40d529b4d17a5c1",510770602022,5
"sg:9ba6933599674a71b14f64a9bbbdff4e",510770602022,4
"sg:48afba75dfb34c6893aa7202f3747cfc",510770603001,4
"sg:427a8540011e4ad7846df1f03f069f1b",510770603003,4
"sg:12fbd88eba564b50ba670adb6f41c865",510790302002,4
"sg:1f366bfe14814bccbbc962d3971db81c",510839303021,4
"sg:1cd43b4c599e4eb4895cbfb5f179b083",510853208031,4
"sg:238ceceff5bf422eaa387510a6427711",510853208031,4
"sg:d6d6cf51ce094c0abcce614c7d5a70bb",510853208031,4
"sg:37da431082114ab58ddaa4d3b063a961",510853208043,4
"sg:fe39b90b91c44b25bce304b00ae3c6b3",510853209003,8
"sg:3ac43ac7989b40c386fc8ba2448a22ef",510853210011,8
"sg:8e8a2d1512594dbfb316989199e030f6",510853210011,4
"sg:bb3409fe37274b9ba50c4d7e359790d8",510853210011,12
"sg:bd537848cce7430e94c602c527e83fb3",510853210011,4
"sg:fcd669d945fa490d8220bd194a54b312",510853210011,8
"sg:1f366bfe14814bccbbc962d3971db81c",510853211002,8
"sg:427a8540011e4ad7846df1f03f069f1b",510853211003,4
"sg:f7699f537a574c5ab5c5f7a17054097f",510853214011,4
"sg:12fbd88eba564b50ba670adb6f41c865",510853214021,4
"sg:7cc0f8bf550343daace4e4c6475cab8f",510872001073,4
"sg:8754b23c61b84add83913e2957ebf833",510872001073,4
"sg:dde39608857a4e2f8ea9789d36634990",510872001081,4
"sg:dde39608857a4e2f8ea9789d36634990",510872001223,4
"sg:c22c52a86dfc44b3ad981fb216704095",510872001291,4
"sg:238ceceff5bf422eaa387510a6427711",510872001292,4
"sg:37d99fd082414ba49fa8bf9a32bd98f3",510872001301,4
"sg:427a8540011e4ad7846df1f03f069f1b",510872001301,8
"sg:57c655da8d784c30b5bf3b22c145c2ee",510872001301,16
"sg:6cc5e8cb83a84370b6dee7a5b1864226",510872002022,4
"sg:f57c5bd356fe49b2aaa9b85ebfb72f06",510872002022,4
"sg:37da431082114ab58ddaa4d3b063a961",510872004071,4
"sg:dc78da91fea845b9b9b461b01d33d65b",510872005012,4
"sg:6eaf7719550e48f9b0a6b58aaa8dc515",510872005031,4
"sg:dde39608857a4e2f8ea9789d36634990",510872005031,4
"sg:427a8540011e4ad7846df1f03f069f1b",510872006002,4
"sg:427a8540011e4ad7846df1f03f069f1b",510872009042,4
"sg:fcd669d945fa490d8220bd194a54b312",510872009052,12
"sg:12fbd88eba564b50ba670adb6f41c865",510872016021,4
"sg:7cc0f8bf550343daace4e4c6475cab8f",510890102002,4
"sg:12a9e9bcc1914b909f77f67c21710bef",510890106012,4
"sg:427a8540011e4ad7846df1f03f069f1b",510890108001,4
"sg:0d99ee1e157d4657a539f5b85d72a9aa",510890110002,4
"sg:12fbd88eba564b50ba670adb6f41c865",510890110002,4
"sg:3622cbb8b7ff4780b0c0e59d4655305b",510890110002,8
"sg:41f267ecafc441cb8c5203c6973d0525",510890110002,4
"sg:42146e017df54c73ae2b4e912f0537c9",510890110002,4
"sg:427a8540011e4ad7846df1f03f069f1b",510890110002,8
"sg:f4b5f4872a88413d877e8c09ae57a897",510890110002,4
"sg:fe39b90b91c44b25bce304b00ae3c6b3",510890111002,4
"sg:d6886ba476ef4d728f1758f54ada3dd6",510890112001,4
"sg:fe39b90b91c44b25bce304b00ae3c6b3",510932801031,4
"sg:005837d9f50f45079db676fec7d1039c",510932801052,4
"sg:f7699f537a574c5ab5c5f7a17054097f",510932802002,4
"sg:fe39b90b91c44b25bce304b00ae3c6b3",510932802002,7
"sg:12fbd88eba564b50ba670adb6f41c865",510950802022,4
"sg:bb3409fe37274b9ba50c4d7e359790d8",510950802062,4
"sg:7cc0f8bf550343daace4e4c6475cab8f",510950803033,5
"sg:427a8540011e4ad7846df1f03f069f1b",510990402002,4
"sg:d1fa9817aac04ea6a5604633e1bbb932",510990402002,4
"sg:09fd88d83f6d4623878155f48802444f",511076101011,4
"sg:1217b57edc924a588ffb17cc5c5559e2",511076101011,4
"sg:25d381c5fd4e40b4a1e5a42253683166",511076101011,8
"sg:3180dff84e164ed1bce01bc2071832e1",511076101011,4
"sg:3ac43ac7989b40c386fc8ba2448a22ef",511076101011,12
"sg:50d01bc4b6a6456182c8cd7d35b62043",511076101011,9
"sg:611ee406fd8d4561a2802bdc6f236b8b",511076101011,4
"sg:66ee7caf99f24a658d0a00b9a2317ed6",511076101011,6
"sg:7cc0f8bf550343daace4e4c6475cab8f",511076101011,8
"sg:8a483bdf17ea4451bbe7029bc41267d3",511076101011,5
"sg:8e8a2d1512594dbfb316989199e030f6",511076101011,4
"sg:bb3409fe37274b9ba50c4d7e359790d8",511076101011,12
"sg:d737927cfcb44f55bc76d81a62103970",511076101011,4
"sg:d85829d48c4141ada8ab36598397da51",511076101011,4
"sg:eb23e0ec07ba4be780cc657bf45ffcbd",511076101011,4
"sg:fcd669d945fa490d8220bd194a54b312",511076101011,4
"sg:1217b57edc924a588ffb17cc5c5559e2",511076101012,4
"sg:3ac43ac7989b40c386fc8ba2448a22ef",511076101012,20
"sg:3c8ede17cb3948ffaecbe3656dd9bafa",511076101012,12
"sg:7cc0f8bf550343daace4e4c6475cab8f",511076101012,14
"sg:8144cd3a2ac44a03a4e764b739d27355",511076101012,8
"sg:8a483bdf17ea4451bbe7029bc41267d3",511076101012,4
"sg:8e8a2d1512594dbfb316989199e030f6",511076101012,17
"sg:9df450dfc3af4ef2a69c8d84af1cf365",511076101012,4
"sg:bb3409fe37274b9ba50c4d7e359790d8",511076101012,16
"sg:bd537848cce7430e94c602c527e83fb3",511076101012,8
"sg:cad6300c521148c9908bf505a413444d",511076101012,40
"sg:d737927cfcb44f55bc76d81a62103970",511076101012,4
"sg:d85829d48c4141ada8ab36598397da51",511076101012,4
"sg:e4cf311fca554f289ab814d75617232e",511076101012,4
"sg:eb23e0ec07ba4be780cc657bf45ffcbd",511076101012,4
"sg:1fa4ba7d44074e0a9e6355b0816e0518",511076101021,4
"sg:25d381c5fd4e40b4a1e5a42253683166",511076101021,20
"sg:3180dff84e164ed1bce01bc2071832e1",511076101021,4
"sg:3ac43ac7989b40c386fc8ba2448a22ef",511076101021,19
"sg:3c76d375210044768a62b72bd831f419",511076101021,4
"sg:7cc0f8bf550343daace4e4c6475cab8f",511076101021,4
"sg:86272b829e014462b83f3abad9df369f",511076101021,4
"sg:87f58dcadbcb44beae3241da5e174dcb",511076101021,4
"sg:8e8a2d1512594dbfb316989199e030f6",511076101021,8
"sg:986e30e1402443ad80d272c364ecd639",511076101021,16
"sg:9d70cb40b1b2499b86327fd9a1bc2922",511076101021,4
"sg:9df450dfc3af4ef2a69c8d84af1cf365",511076101021,4
"sg:bd537848cce7430e94c602c527e83fb3",511076101021,16
"sg:fcd669d945fa490d8220bd194a54b312",511076101021,4
"sg:1217b57edc924a588ffb17cc5c5559e2",511076101022,4
"sg:25d381c5fd4e40b4a1e5a42253683166",511076101022,16
