placekey,safegraph_place_id,location_name,street_address,city,naics_code,latitude,longitude,postal_code
222-222@63f-yj3-gkz,sg:af564afa72b444298568270f963aa213,Mogen,401 E Main St,Dublin,621111,37.105665,-80.684046,24084
224-222@63f-rvv-qxq,sg:ea1cdda30a974c3790065357a4c30008,Turner R L Dr,301 Radford St,Christiansburg,621210,37.128175,-80.41747,24073
22b-224@63r-syc-nyv,sg:7a3351cdfb9d48f9ad7864179ca194e6,The Urology Group,19415 Deerfield Ave Ste 112,Lansdowne,621111,39.079418,-77.477538,20176
222-222@63f-tx7-st9,sg:6d4a38cfbaa04b5d85dcd7830ad1e9b7,Blue Ridge Dental Group New River Valley,4664 Lee Hwy,Dublin,621210,37.099028000000004,-80.72014,24084
222-222@63f-yc3-gkz,sg:c7a76fa349e0402ca744ee32a78dbbd4,Carilion Clinic Family Medicine Warm Hearth Village,981 Litton Ln,Merrimac,621111,37.197168,-80.422162,24060
zzw-222@63f-ybx-4d9,sg:42146e017df54c73ae2b4e912f0537c9,University Physical Therapy,115 Akers Farm Rd Ste 1,Christiansburg,621340,37.148001,-80.41372,24073
zzy-224@63r-syc-qzz,sg:46d4efd28f7b4db5a392e51593a25a95,Amit Sarma,44035 Riverside Pkwy Ste 300,Lansdowne,621111,39.075148,-77.478433,20176
223-222@63r-ss2-jn5,sg:52e2b9f2dc9b43deb15bc92dabe6a91b,Leesburg Public House,962 Edwards Ferry Rd NE,Leesburg,722511,39.115258000000004,-77.539478,20176
zzw-222@63r-syc-qj9,sg:0769230ae9ec4be4897182146c59c539,Kimberly Phomsopha PTA,19465 Deerfield Ave,Lansdowne,621340,39.078203,-77.478507,20176
22c-223@63f-yc2-7dv,sg:3f66d7c129a04c209ed493d5bdae1355,MedExpress Urgent Care,100 Spradlin Farm Dr,Christiansburg,621493,37.160215,-80.42304200000001,24073
222-223@63f-y9z-5mk,sg:a3104505670045dca0b9bac141300626,The River Company Restaurant and Brewery,6633 Viscoe Rd,Fairlawn,722511,37.146065,-80.544923,24141
zzy-222@63f-ybf-2hq,sg:736e79e27bfb4e4892e199d1dc7bd72a,Lori A Foster NP,901 Plantation Rd,Blacksburg,621111,37.224868,-80.444396,24060
224-222@63r-ss2-92k,sg:1144879c347148d9ab137326b92097e2,Leesburg Family & Cosmetic Dentistry,661 Potomac Station Dr NE,Leesburg,621210,39.098523,-77.525749,20176
zzw-222@63f-yb4-grk,sg:71a53496d1d8410da6c48790845006f7,Rocas Mexican Grill,7523 Lee Hwy,Fairlawn,722511,37.141353,-80.57735500000001,24141
22b-222@63f-y9z-pqf,sg:be00c3a168924361a6665a54a0834b68,University Physical Therapy,600 E Main St Ste A,Radford,621340,37.137687,-80.544623,24141
zzw-222@63f-wgy-wff,sg:55bb56e1f85841dca435ec57c209b4e9,Fatback Soul Shack,2440 Roanoke St,Christiansburg,722511,37.137493,-80.358967,24073
225-222@63f-s4s-ygk,sg:ee976bc840224aa2b4f19e58fc3ba1b6,Mcharg Elem,700 12th St,Radford,611110,37.121089000000005,-80.571545,24141
222-224@63f-tx6-249,sg:63531d677b9c40b3a37e27afba3250a4,Bechtel Janet E Dr DPM,5270 Alexander Rd,Dublin,621111,37.084581,-80.692035,24084
222-222@63f-s4s-v75,sg:ca4b1249f07e48458dd707b428ee01b1,Brick House Pizza,311 W Main St,Radford,722511,37.13402,-80.57571800000001,24141
223-222@63f-tx6-52k,sg:53fefdff9ad84045849b0c56aef0a0ab,Happy Cinco De Mayo,4426 Cleburne Blvd,Dublin,722511,37.075705,-80.690119,24084
zzw-223@63r-syc-r49,sg:8b9fc002f4604a8485644c13af5411c2,Loudoun Pediatrics Associates,19450 Deerfield Ave Ste 200,Lansdowne,621111,39.077116,-77.475358,20176
zzw-223@63f-yc2-f9f,sg:b428b24a942343ae84f9b7282119dc62,Food Lion,1530 N Franklin St,Christiansburg,445110,37.150128,-80.41707,24073
zzw-22g@63f-s3r-2tv,sg:d0e677fbbe54427ab3a8b6dce509e1bf,Carilion Clinic Psychiatry & Behavioral Medicine NRV,2900 Lamb Cir,Christiansburg,621111,37.088856,-80.505117,24073
222-226@63f-s3r-2tv,sg:b4efe7459fbd4be8be2d732a33769146,DeEtta R Ray DNP,2900 Lamb Cir Ste 301,Christiansburg,621111,37.089286,-80.505656,24073
223-222@63f-y7q-xkf,sg:4d771f10fe814046a5c1b87566f8c4d7,Super Val U Grocery,109 Blue Grass Trl,Newport,445110,37.290232,-80.498463,24128
zzw-227@63r-syc-qj9,sg:c0e768cd0fcb4c9787ffa05a6f3402b4,Senner Paula C N M,19465 Deerfield Ave,Lansdowne,621111,39.078224,-77.47846899999999,20176
222-223@63f-ybt-zmk,sg:07f1a6772de94c658447071316f5615d,Zelen Charles DPM Podiatrist,2955 Market St,Christiansburg,621111,37.169883,-80.419626,24073
22b-223@63f-yc3-92k,sg:158f5911b9564a24ae8a04be65b397d3,Turk Phyllis A Gyn,3698 S Main St,Blacksburg,621111,37.187222,-80.408363,24060
224-223@63r-srr-pd9,sg:947f713670f84031b6e0a3ee28831cb0,Smile Please,546 E Market St,Leesburg,621210,39.109195,-77.55042399999999,20176
224-222@63r-sy9-8y9,sg:38c48f9e026b4facb107847b8e409a24,Lansdowne Dental Arts,19440 Golf Vista Plz Ste 250,Lansdowne,621210,39.078257,-77.482377,20176
zzy-222@63f-wyw-ffz,sg:11b7d72eb5f148f58b562bbe98cc81f8,Dragon's Tooth,Catawba Valley Dr,Catawba,712190,37.360787,-80.17347,24070
223-222@63f-ybq-hwk,sg:238ceceff5bf422eaa387510a6427711,Turner R L Dr,800 S Main St,Blacksburg,621210,37.223674,-80.408175,24060
zzw-222@63f-yc2-kfz,sg:7e5676980b9b49c1b562119c211f0cb2,Taqueria el Paso,510 Peppers Fry Rd NW,Christiansburg,722511,37.162264,-80.434061,24073
226-223@63f-ybp-mx5,sg:b88a4955712e463e845c67d8ea6d2403,Jay M Bass DDS NRV Family Dentistry,200 Washington St SE,Blacksburg,621210,37.228506,-80.411365,24060
22r-22d@63r-ss3-snq,sg:f05e558d9813496b84376475bb570c8e,Jennifer Wagenbach DPT,224D Cornwall St NW,Leesburg,621340,39.119391,-77.569011,20176
225-222@63r-syc-nyv,sg:121cd882740140179f1749150bd4dfd8,Pediatrics and Newborn Care,19415 Deerfield Ave Ste 303,Lansdowne,621111,39.079384000000005,-77.477538,20176
zzy-222@63f-ybm-qzz,sg:f22fbcfa65e54b0f998506ea327a6d39,Tyler Burningham DMD Hethwood Dental,907 Hethwood Blvd Hethwood Dental of Blacksburg,Blacksburg,621210,37.217095,-80.454899,24060
222-22c@63r-syc-nyv,sg:318231f4dd0f496a8aa98508c9f72411,Chuck Pruna DO,19415 Deerfield Ave,Lansdowne,621111,39.079374,-77.477532,20176
222-222@63f-yb4-yqf,sg:0d46a09e407f4a81a3dd815cdadbdc0f,Riverlawn Elem,8100 Beth Nelson Dr,Fairlawn,611110,37.151989,-80.56415799999999,24141
22d-222@63r-ss3-qs5,sg:308a90d5ae1b4f5797a4836e89e4401d,19 West Gourmet Burgers,19 W Market St,Leesburg,722511,39.115621000000004,-77.565637,20176
zzw-222@63f-tx5-xh5,sg:96f734daaa8e4dbaab78ba4026007705,El Ranchero,5239 Alexander Rd,Dublin,722511,37.082178000000006,-80.69430899999999,24084
22k-223@63r-sry-d7q,sg:89ba5c8fb966323b98414739aa169f80,Rebellion Leesburg,1 N King St,Leesburg,722511,39.115581,-77.56469,20176
223-223@63r-ss3-snq,sg:51a15e89594747469b52668511dd8fea,Inova,224 Cornwall St NW,Leesburg,621111,39.119768,-77.568894,20176
zzw-226@63f-ybf-2c5,sg:87476d52fc8645128843473f38d3df39,Shelley T Butler NP,901 Plantation Rd,Blacksburg,621111,37.224841,-80.44434100000001,24060
zzw-222@63f-s3k-t7q,sg:d4624afd701b4fe091e4f80244b1221d,Snowville Elem,4858 Lead Mine Rd,Snowville,611110,37.023168,-80.59319,24347
zzw-225@63r-syb-zxq,sg:0ce9fae197b144fcb971368c67eda57a,Lisa Cook PA C,19500 Sandridge Way,Lansdowne,621111,39.076125,-77.48037,20176
222-223@63f-rw3-zxq,sg:13d4f6d024f4476cb25d4477f2ab945e,Carilion Clinic Cardiology Christiansburg,1201 Elm St,Christiansburg,621111,37.14454,-80.414668,24073
zzw-22m@63f-s3r-2tv,sg:c670109afd234a0cb42ba422dd98f768,Carilion Clinic General Surgery Christiansburg,2900 Lamb Cir Ste 302,Christiansburg,621111,37.088859,-80.505134,24073
zzw-225@63r-syc-qj9,sg:cf2a5d355bb54e3696614a89896a6bfb,Dotson Wendy Cnm,19465 Deerfield Ave,Lansdowne,621111,39.07822,-77.478489,20176
zzw-222@63r-syc-sbk,sg:93f9e6e4ce5b47a48698b32763a8d1f0,Lansdowne Family & Cosmetic Dentistry Paul Ellington DDS,44115 Woodridge Pkwy Ste 280,Lansdowne,621210,39.077777000000005,-77.472358,20176
222-224@63r-stk-2c5,sg:00c9aeeb99cd4594a815099b6c092e25,UHS (Universal Health Services Inc),42009 Victory Ln,Leesburg,621111,39.145788,-77.546686,20176
225-222@63f-s4t-4d9,sg:38fe84f3d67c4e58b61444ebcf9aa0f7,Pazar Radford,703 W Main St,Radford,722511,37.130989,-80.581379,24141
222-226@63f-ybf-w6k,sg:94e4e15a6959447a93098e4aa31cd06a,El Mariachi Mexican Restaurant,801 University City Blvd,Blacksburg,722511,37.233655,-80.434267,24060
zzy-222@63f-tx6-249,sg:034a4f0dbe9641979e5cf0c7a8a86db9,Heather B Pearman DPM,5270 Alexander Rd,Dublin,621111,37.084544,-80.692052,24084
222-222@63f-ybq-nbk,sg:98cdc943c01a449fa70cd9b7a4cc876d,PK's Bar & Grill,432 N Main St,Blacksburg,722511,37.232193,-80.416189,24060
22g-222@63r-syc-r8v,sg:b6e71a5a37da4ec88de75fca5289199e,Virginia Head and Neck Surgeons PC,19455 Deerfield Ave Ste 301,Lansdowne,621111,39.077579,-77.477092,20176
zzz-222@63f-yb4-nnq,sg:1b2047fab8854e3aa2668eb36ecfba53,Bisset Park,Berkley Williams Dr,Radford,712190,37.137252000000004,-80.57473,24141
223-225@63f-s3r-2tv,sg:c048316fa2b948e1b5dfdeb38c57f6aa,Kimberly P Simcox DO,2900 Lamb Cir Ste 202,Christiansburg,621111,37.089278,-80.505641,24073
zzw-223@63f-ybf-2hq,sg:de3b19e9e5f749fa841e9cfb09146ee7,Charlene R Viers NP,901 Plantation Rd,Blacksburg,621111,37.224837,-80.444375,24060
222-223@63r-syb-zvf,sg:24dd7155c30f45729abfa276b59b7183,Lauren Bland FNP BC,19500 Sandridge Way,Lansdowne,621111,39.076219,-77.480362,20176
223-222@63f-ybt-zmk,sg:864337c76ae84032b40d529b4d17a5c1,Blue Ridge Pain & Spine Associates,95 Ponderosa Dr,Christiansburg,621111,37.170629999999996,-80.419493,24073
222-222@63r-syb-pd9,sg:ea98d26d819b4918b2dc93d78d4f36ab,Inova,44055 Riverside Pkwy Ste 150,Lansdowne,621111,39.073719,-77.474711,20176
zzw-233@63f-s3r-2tv,sg:f7d4b55ae5de4e5c85f84d6340033045,Margaret C Turley LCSW,2900 Lamb Cir,Christiansburg,621111,37.089253,-80.505648,24073
225-222@63r-ss2-45f,sg:0963c90d42df4a40ad144013d1d8e9d7,Loudoun Pediatric Dentistry,540 Fort Evans Rd Ste 110,Leesburg,621210,39.10641,-77.526777,20176
225-222@63r-srz-sbk,sg:a53a476ebecc45fb81bc4b2f965eb50b,Walker Jan DDS,17 Fort Evans Rd NE,Leesburg,621210,39.107362,-77.546972,20176
224-223@63f-s4s-t9z,sg:a47aa1225932474faeb10f7e69bbea2e,Argabrite Joseph Pt,601 Harvey St,Radford,621340,37.129740999999996,-80.57064,24141
zzw-222@63r-srr-nt9,sg:732b4a605e5d4940a20999e3e07e23cb,Taste Of Lebanon Mediterranean Grill,510 E Market St Unit F,Leesburg,722511,39.110566,-77.551455,20176
22h-222@63r-ss3-snq,sg:d0bd1a00016e468993f042c772d0b3cd,Urology Group,224D Cornwall St NW Ste 400,Leesburg,621111,39.119956,-77.56874300000001,20176
zzz-222@63f-ybp-5xq,sg:78780d6902c44f8282382ec1f033087e,Brookfield Village,1225 Brook Cir,Blacksburg,712190,37.248265,-80.432231,24060
222-222@63f-ybm-q2k,sg:6b42b0adb56d4674bf95374a57e43e74,Blacksburg High,3401 Bruin Ln,Blacksburg,611110,37.211075,-80.459025,24060
zzy-224@63r-syc-2hq,sg:c346a24880ce43c9a355ec5c22181aa8,Kambiz Tajkarimi MD Urology Surgical Consulting,44055 Riverside Pkwy Ste 208,Lansdowne,621111,39.074007,-77.477864,20176
222-222@63f-y8w-94v,sg:e03dcaf08f4542ca848f0b9232f882cf,Christie's,3410 Peppers Ferry Rd,Belview,445120,37.172006,-80.516293,24141
222-223@63f-wgz-89z,sg:bcd54d0873ac419aae99c6d4542c9417,7-Eleven,2370 Roanoke St,Christiansburg,445120,37.136913,-80.362158,24073
zzw-222@63r-sry-2ff,sg:913ac3c8abf44d22a00ccc19b0362f9c,The Loudoun Kitchen & Bar,510 E Market St Ste I,Leesburg,722511,39.110731,-77.551416,20176
zzy-222@63f-ysc-sdv,sg:50a6fb36fa8740ea9b79ab7d8edb4d65,Sinking Creek Covered Bridge,Clover Hollow Rd Rt 601,Newport,712120,37.306991,-80.49763100000001,24128
zzy-222@63r-syc-r8v,sg:197c0510c70f485caff5e11a99a44064,Jennifer Thompson FACOG,19455 Deerfield Ave Ste 204 Loudoun Obgyn P.C.,Lansdowne,621111,39.07757,-77.477092,20176
zzy-222@63f-wht-kxq,sg:572bad4bf2b8445fac4c8bf8be5a7876,Hale's Restaurant,7643 Roanoke Rd,Shawsville,722511,37.172827000000005,-80.240689,24162
222-223@63f-tx6-249,sg:e5e732c4835a4b53ac68ac46f0189c60,Southwest Podiatry,5270 Alexander Rd,Dublin,621111,37.084559000000006,-80.692024,24084
22j-223@63f-yb4-zs5,sg:10b384c4fdbc453bacd2c186daae4619,Kiser Orthodontics,1151 E Main St Ste C,Radford,621210,37.140723,-80.557957,24141
222-229@63r-syb-zzz,sg:a507aff98e2b4577b4acfbfa4bf97b5c,LMG Infusion Center,19490 Sandridge Way,Lansdowne,621111,39.076829,-77.481841,20176
zzw-222@63f-yry-75z,sg:bd9a6a6beec447628ab416360011363f,Food Lion,1413 N Main St,Blacksburg,445110,37.24811,-80.41504,24060
222-223@63f-yc3-g8v,sg:f67880591c1c3d98b69ca73758059963,Kroontje Health Care Center,1000 Litton Ln,Merrimac,621111,37.196090000000005,-80.423214,24060
zzw-22c@63r-syc-qj9,sg:e9a36555539a4994809bf7fc579f81cb,Sara Scott DPT,19465 Deerfield Ave,Lansdowne,621340,39.078226,-77.478462,20176
225-222@63r-sy9-mrk,sg:3cf66422587e453aa1d31344c8a80481,Mr Sushi & Mrs Roll,19302 Promenade Dr,Lansdowne,722511,39.082494,-77.49544499999999,20176
zzw-222@63f-yb6-rp9,sg:283ee8ae85df46a1b5d3c31d7caec68b,Belle Heth Elem,151 George St,Radford,611110,37.131953,-80.557358,24141
222-223@63f-ybp-m49,sg:d06f7f0b166b4c959cad068398a8c5f3,Top Of The Stairs,217 College Ave,Blacksburg,722511,37.229704999999996,-80.41634,24060
229-224@63r-ss2-45f,sg:5820642202c645518d5a260a70009d7b,Christina Cowell DMD,540 Fort Evans Rd Ste 100,Leesburg,621210,39.106544,-77.526783,20176
zzz-222@63f-ybq-dgk,sg:90cab49af3ad4c62bf69ffe65858e45b,Owens Street Park,316 Owens St,Blacksburg,712190,37.236086,-80.410947,24060
222-223@63r-t9h-pgk,sg:625a71edf2014e9aae8cf57972bfff4c,Getty Mart,13232 James Monroe Hwy,Leesburg,445110,39.24966,-77.529821,20176
224-222@63f-s4s-t9z,sg:d07c0f28168544b782d1749743e0d03a,Donnelly Kerry B Dr,601 Harvey St,Radford,621111,37.129816999999996,-80.570652,24141
zzw-222@63r-ss3-q4v,sg:50d01bc4b6a6456182c8cd7d35b62043,Carissa Dear FNP BC,211 Gibson St NW,Leesburg,621111,39.118989,-77.567741,20176
zzw-228@63r-syc-qj9,sg:5bead02287f141b186d636da15e5378d,Lansdowne Dental Care,19465 Deerfield Ave Ste 406,Lansdowne,621210,39.078202000000005,-77.478472,20176
zzw-225@63r-srz-sbk,sg:75b6b512deb74c2ca2ce5a19597e2ae3,Deidra Kokel DDS,17 Fort Evans Rd NE Ste C,Leesburg,621210,39.107364000000004,-77.547001,20176
22b-222@63f-ybp-m49,sg:fe56afbea29c49bdaf2b2539165e71d8,Green's Grill & Sushi Bar,109 College Ave,Blacksburg,722511,37.230298,-80.4155,24060
22b-222@63r-syc-pn5,sg:0aa3943cd0054612a148a050affedbe0,Maharaj Barry DDS,19450 Deerfield Ave Ste 205,Lansdowne,621210,39.076972,-77.475103,20176
22c-222@63r-syc-2hq,sg:7cc0f8bf550343daace4e4c6475cab8f,Inova,44055 Riverside Pkwy Ste 110,Lansdowne,621111,39.074104999999996,-77.47807,20176
224-222@63r-sy9-8jv,sg:2b7664c01fa447f7ab44c96acfe24e62,Narjes Abtahi DDS Your Community Smile,19420 Golf Vista Plz Ste 210,Lansdowne,621210,39.078282,-77.483449,20176
225-222@63r-ss2-gx5,sg:823cedf10a3e4f4f9047c86beea6a1c1,Kovi Asian Street Food Kitchen,1015 Edwards Ferry Rd NE,Leesburg,722511,39.112705,-77.53520300000001,20176
228-224@63f-ybt-ysq,sg:ad63de2b956d4776a7b83f9944edaab5,Camarena's Mexican Store,3135 N Franklin St,Christiansburg,452210,37.172515000000004,-80.41984599999999,24073
22n-222@63r-syc-nyv,sg:d727c67789344496a1ba51c97de0288a,Lansdowne Family Dental,19415 Deerfield Ave Ste 309,Lansdowne,621210,39.079388,-77.477523,20176
225-222@63f-s4t-6kz,sg:dde39608857a4e2f8ea9789d36634990,LewisGale Physicians,106 Wadsworth St,Radford,621111,37.131009999999996,-80.57826999999999,24141
zzy-223@63f-yc2-73q,sg:a081b7b546d0441d86ab1a8e797794b5,T.J. Maxx,160 Conston Ave. Spradlin Farms,Christiansburg,452210,37.159037,-80.424435,24073
222-224@63r-syc-qzz,sg:a52dc484b32a468ca74f1b4b8d3aa7b8,Safko Anne M MD Facc,44035 Riverside Pkwy,Lansdowne,621111,39.075162,-77.478402,20176
zzw-222@63f-yc3-975,sg:53030fdb267e41508f944833ae9be594,Goodnight William H Obgyn,3698 S Main St,Blacksburg,621111,37.187667,-80.411073,24060
22c-222@63r-syc-pgk,sg:6b0ed045f2734c2eb7e7c1dab905432c,Lansdowne Aesthetic Center,44084 Riverside Pkwy Ste 230,Lansdowne,621111,39.076370000000004,-77.473659,20176
222-223@63f-yc3-rrk,sg:bef3b409bf1840b693b3ff97bb9dbf2b,Gwendolyn W Spangler NP,2600 Research Center Dr Ste A,Blacksburg,621111,37.195454,-80.404368,24060
224-222@63f-yc3-5mk,sg:c6ec11e64d6d4a8fbe3779a3e566815e,Drysdale Eye Center,3645 S Main St Ste 101,Blacksburg,621111,37.185848,-80.407618,24060
223-222@63f-tx4-tvz,sg:d1a47af7bf0248b88941195367ae163e,Veronas Pizza,222 Cleburne Blvd,Dublin,722511,37.098658,-80.691029,24084
zzw-223@63f-rvz-ht9,sg:4e700d456565462db532db222cff6f0e,Falling Branch Elem,735 Falling Branch Rd,Christiansburg,611110,37.125919,-80.372221,24073
223-222@63r-sy9-8jv,sg:1217b57edc924a588ffb17cc5c5559e2,Anh Pham DDS,19441 Golf Vista Plz,Lansdowne,621210,39.078152,-77.48347700000001,20176
zzw-223@63f-yb6-dgk,sg:fb830ff76ed8423c9a9a71a388adc37f,Lin House,1200 Tyler Ave,Radford,722511,37.128948,-80.547246,24141
222-222@63r-sry-qxq,sg:2c19c73ffd474dcabad64332b416ed65,Kohl's,1040 Edwards Ferry Rd NE,Leesburg,452210,39.116116,-77.537161,20176
222-224@63f-ybq-p9z,sg:7a6fbe1ae27a44899657fef5b91cccc2,Spicity,210 Prices Fork Rd,Blacksburg,722511,37.234807,-80.42191,24060
224-222@63r-srr-nwk,sg:f6a93c95f8b849e6bea90c223ee3ac25,Gentle Family Dentistry,19 Catoctin Cir NE,Leesburg,621210,39.111284000000005,-77.554397,20176
22f-227@63r-sry-dgk,sg:416b8ea22fbb47d9b2f484f7f502a8e9,Integrative Functional Medicine Center,116Q Edwards Ferry Rd NE,Leesburg,621111,39.115625,-77.561099,20176
225-222@63f-ybv-b6k,sg:42ae2b551ebd49609b9985b29636a9d5,Smith Richard A DDS,120 Ponderosa Dr Ste B,Christiansburg,621210,37.169237,-80.41880400000001,24073
222-223@63f-yc3-nbk,sg:58fe0f50008248b692cdfc1affb8fdc9,Virginia Women's Health,826 Davis St,Blacksburg,621111,37.188167,-80.41399,24060
222-222@63r-syb-zvf,sg:eb23e0ec07ba4be780cc657bf45ffcbd,Loudoun Pediatric Associates Leesburg,19500 Sandridge Way,Lansdowne,621111,39.076213,-77.480337,20176
zzz-222@63f-s4r-yjv,sg:b4cf32276077411787a7059230868034,Sunset Park,Eighth & Preston Sts,Radford,712190,37.122037,-80.57775500000001,24141
zzz-222@63r-srx-sdv,sg:31cf6a7751c54e5284765b4e7e54d15f,Robinson Park,345 Plaza St NE Leesburg Va 20176,Leesburg,712190,39.122421,-77.54975400000001,20176
zzw-22x@63f-s3r-2tv,sg:ffbf94d37cbb4f4cb7d1776d7cb6784a,Carilion Clinic Interventional Radiology Christiansburg,2900 Lamb Cir,Christiansburg,621111,37.089284,-80.505615,24073
229-223@63r-ss2-45f,sg:3180dff84e164ed1bce01bc2071832e1,Sandra Varney DMD,540 Fort Evans Rd Ste 100,Leesburg,621210,39.106551,-77.526782,20176
222-223@63f-yc3-ffz,sg:09640b357b5b454c8cf2ef24949387fc,Huckleberry Cafe,2387 Warm Hearth Dr,Merrimac,722511,37.197261,-80.419616,24060
223-222@63r-syc-pn5,sg:fae9aa52bcd44c65b2efcaae28bc7612,Afsheen Ather Nova Derm Institute,19450 Deerfield Ave Ste 325,Lansdowne,621111,39.076961,-77.475138,20176
22b-223@63r-ss2-45f,sg:37006cf179fe4af09226027262503001,Select Medical,540 Fort Evans Rd Ste 206,Leesburg,621111,39.106497999999995,-77.52693000000001,20176
22r-223@63r-ss3-snq,sg:65f5b15b006648c5b547a6120c63adf5,Nicole Price FNP BC,224D Cornwall St NW,Leesburg,621111,39.119398,-77.569038,20176
222-222@63f-ybp-m49,sg:c3fc3ef7193e4e22b48596944d11ddf4,Bottom of the Stairs,217 College Ave,Blacksburg,722511,37.229694,-80.41638,24060
222-223@63r-srz-q4v,sg:d628c9e6ad1f491699492a6b19e81fc0,7-Eleven,615 E Market St,Leesburg,445120,39.107151,-77.54985500000001,20176
226-222@63f-rvv-rx5,sg:e3552b833bd943d39246af166d951387,Crab Creek,9 Radford St NW,Christiansburg,722511,37.127108,-80.413443,24073
223-222@63r-syb-zvf,sg:31e56e33de414dcf99bef0e5849145a3,Aesthetica Cosmetic Surgery & Laser Center,19500 Sandridge Way Ste 350,Lansdowne,621111,39.076209000000006,-77.480373,20176
zzy-222@63r-syf-6zf,sg:39f8050e3c184930b145a3d5be671700,Silk,1500 E Market St,Leesburg,722511,39.093135,-77.5245,20176
zzw-222@63f-ybq-mx5,sg:7a0a80a6031b47e68d036f63db566288,Carilion Clinic Outpatient Therapy Blacksburg,213 Gilbert St,Blacksburg,621340,37.233522,-80.42097,24060
229-225@63r-ss2-45f,sg:d194ad4b52a346a1a2b98db18ad7890b,Loudoun Dental Smiles,540 Fort Evans Rd Ste 100,Leesburg,621210,39.106451,-77.52682800000001,20176
zzw-222@63f-yc3-n5z,sg:12fbd88eba564b50ba670adb6f41c865,Lewisgale Hospital Montgomery,3700 S Main St,Blacksburg,622110,37.187565,-80.41207800000001,24060
228-222@63f-yc3-92k,sg:523e0d93775f4130bd937240360eccc8,River Ridge Dermatology,3706 S Main St Ste B,Blacksburg,621111,37.187137,-80.40947299999999,24060
zzw-222@63f-yb4-mff,sg:2ad8eaf19aea4aae8facfaeda846d156,Fairlawn Family Dental,6051 Belspring Rd,Fairlawn,621210,37.148546,-80.58297900000001,24141
zzw-223@63f-yc3-975,sg:40fd06a608a24c55906c2f53298ba78b,Morrow Linda C Obgyn,3698 S Main St,Blacksburg,621111,37.187675,-80.411102,24060
222-222@63f-whz-ysq,sg:0137403025554c6c8c16bc007a2b618c,Eastern Montgomery High,4695 Crozier Rd,Elliston,611110,37.204389,-80.230787,24087
zzw-222@63f-ybn-8gk,sg:67f1b48e02e94976b46feb2fbcc614cd,The Beast of Blacksburg Pizzeria,860 University City Blvd,Blacksburg,722511,37.235293,-80.432742,24060
224-223@63f-y9z-cbk,sg:e3a99946ca68419f855e6506a6683186,La Cabana Mex Grill,310 E Main St,Radford,722511,37.135752000000004,-80.541292,24141
zzz-222@63r-stn-9zz,sg:50329eca5ba14654b93c2d1d001b0720,Balls Bluff Battlefield Regional Park,Balls Bluff Rd Leesburg Va 20176,Leesburg,712190,39.132721000000004,-77.527236,20176
224-222@63r-srz-rc5,sg:78471ec6c9a8495184f3bbdcfbc18d94,Wei's Garden,161 Fort Evans Rd NE Ste 110,Leesburg,722511,39.10857,-77.54141899999999,20176
zzz-222@63f-ybq-ht9,sg:ce98654263a34bbfbed1d3418efcbb6c,Graves Park,101 Graves Ave,Blacksburg,712190,37.222363,-80.405715,24060
225-222@63f-s4v-p5f,sg:1ba346e5d5e04768b1e8e057166a11ad,R & R Market & Snackbar,1611 Wadsworth St,Radford,722511,37.119119,-80.564844,24141
zzy-222@63f-whq-7wk,sg:45ec305351bf47a78c94ba4035548d57,Eastern Montgomery Elem,4580 Eastern Montgomery Ln.,Elliston,611110,37.199212,-80.232886,24087
zzw-222@63f-s4t-4d9,sg:1a110c636ad0450eb7833ec644e4f3d4,Sal's Italian Restaurant & Pizza,709 W Main St,Radford,722511,37.130705999999996,-80.581905,24141
zzw-222@63f-wht-tvz,sg:c25af554082e4dcb93dc2bdd99ac3ea5,Shawsville Middle,4179 Oldtown Rd,Shawsville,611110,37.172552,-80.247947,24162
223-222@63f-yb6-mkz,sg:621273de68734e119fa62ee17f48593b,Thai This Express,1401 Tyler Ave,Radford,722511,37.128601,-80.541255,24141
22c-222@63f-ybp-m49,sg:2adfa9b6e22e40d29c5a97c55e6f9aa2,The Black Hen & Bar Blue,126 Jackson St NW,Blacksburg,722511,37.229828000000005,-80.415284,24060
226-222@63f-yry-6tv,sg:8168ec9a4b9f4ef09f275c07f0adb43b,Chinese Kitchen,1409 N Main St,Blacksburg,722511,37.247555,-80.415242,24060
222-222@63r-srd-ch5,sg:a6e98b63834b4336933f6fe81cb6db3c,Tuscarora High,801 N King St,Leesburg,611110,39.13275,-77.558565,20176
22b-222@63r-sy9-mrk,sg:f3ad3675891a4f00a782d6ec9cc41784,Ford's Fish Shack Lansdowne,19308 Promenade Dr,Lansdowne,722511,39.082281,-77.495307,20176
zzy-226@63f-tx4-xqz,sg:3e487b4897ae470b8d757c8f4e2ccf17,Christine Ullman DO,118 Broad St,Dublin,621111,37.103679,-80.688517,24084
zzy-222@63f-wh9-z4v,sg:cd74ead2e7c14e64b30265ddf60aa40a,Montgomery White Sulphur Springs Historical Marker,I 81,Elliston,712120,37.228424,-80.241956,24087
222-224@63f-rw4-4qf,sg:f86dd314df8d439f8cbd56a66da97c9a,Vishal B Gohil M D,110 Akers Farm Rd,Christiansburg,621111,37.147076,-80.41387900000001,24073
zzy-222@63r-syb-9xq,sg:0dafe9bf7c324612b59984248f75321e,Kephart Bridge Landing,43942 Riverpoint Dr,Lansdowne,712190,39.098479,-77.494284,20176
